Materia;Curso;Nombre;Docentes;Dia;Inicio;Fin;Clase;Vacantes;Aula;Sede
6314;1;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - EIRAS, JAVIER - POZZOLI, ANGEL VALERIA;Vi;9:00;11:00;TO;30;501;PC
6314;1;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - EIRAS, JAVIER - POZZOLI, ANGEL VALERIA;Vi;11:00;13:00;PO;30;501;PC
6314;1;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - EIRAS, JAVIER - POZZOLI, ANGEL VALERIA;Mi;9:00;11:00;TO;30;501;PC
6314;1;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - EIRAS, JAVIER - POZZOLI, ANGEL VALERIA;Lu;9:30;13:30;LO;30;501;PC
6314;2;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - LUENGO, JOSEFINA - SANCHEZ, MARTÍN FEDERICO;Mi;9:00;11:00;TO;30;501;PC
6314;2;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - LUENGO, JOSEFINA - SANCHEZ, MARTÍN FEDERICO;Mi;17:00;19:00;PO;30;501;PC
6314;2;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - LUENGO, JOSEFINA - SANCHEZ, MARTÍN FEDERICO;Ma;17:00;21:00;LO;30;501;PC
6314;2;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - LUENGO, JOSEFINA - SANCHEZ, MARTÍN FEDERICO;Vi;9:00;11:00;TO;30;501;PC
6314;3;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - POZZOLI, ANGEL VALERIA - PIANELLI, AGOSTINA;Vi;9:00;11:00;TO;30;501;PC
6314;3;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - POZZOLI, ANGEL VALERIA - PIANELLI, AGOSTINA;Mi;13:00;17:00;LO;30;501;PC
6314;3;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - POZZOLI, ANGEL VALERIA - PIANELLI, AGOSTINA;Vi;14:00;16:00;PO;30;501;PC
6314;3;QUÍMICA ORGÁNICA;MARTINS ALHO, MIRIAM - POZZOLI, ANGEL VALERIA - PIANELLI, AGOSTINA;Mi;9:00;11:00;TO;30;501;PC
6315;1;QUÍMICA ANALÍTICA INSTRUMENTAL;BOEYKENS, SUSANA PATRICIA - PIOL, MARÖA NATALIA - GOBBI MIÑONES, ALEJANDRO RICARDO - LUENGO, JOSEFINA - DICKERMAN, CAROLINA;Lu;11:00;14:00;TO;20;502;PC
6315;1;QUÍMICA ANALÍTICA INSTRUMENTAL;BOEYKENS, SUSANA PATRICIA - PIOL, MARÖA NATALIA - GOBBI MIÑONES, ALEJANDRO RICARDO - LUENGO, JOSEFINA - DICKERMAN, CAROLINA;Ma;13:00;16:00;LO;20;502;PC
6315;1;QUÍMICA ANALÍTICA INSTRUMENTAL;BOEYKENS, SUSANA PATRICIA - PIOL, MARÖA NATALIA - GOBBI MIÑONES, ALEJANDRO RICARDO - LUENGO, JOSEFINA - DICKERMAN, CAROLINA;Ma;18:00;20:00;CPO;20;502;PC
6315;2;QUÍMICA ANALÍTICA INSTRUMENTAL;BOEYKENS, SUSANA PATRICIA - FASOLI, HECTOR JOSE - GOBBI MIÑONES, ALEJANDRO RICARDO - DIZ, VIRGINIA EMILSE - TORIGGIA, IGNACIO SEBASTIAN - SANCHEZ, MARTÍN FEDERICO;Lu;11:00;14:00;TO;20;502;PC
6315;2;QUÍMICA ANALÍTICA INSTRUMENTAL;BOEYKENS, SUSANA PATRICIA - FASOLI, HECTOR JOSE - GOBBI MIÑONES, ALEJANDRO RICARDO - DIZ, VIRGINIA EMILSE - TORIGGIA, IGNACIO SEBASTIAN - SANCHEZ, MARTÍN FEDERICO;Mi;18:00;21:00;LO;20;502;PC
6315;2;QUÍMICA ANALÍTICA INSTRUMENTAL;BOEYKENS, SUSANA PATRICIA - FASOLI, HECTOR JOSE - GOBBI MIÑONES, ALEJANDRO RICARDO - DIZ, VIRGINIA EMILSE - TORIGGIA, IGNACIO SEBASTIAN - SANCHEZ, MARTÍN FEDERICO;Mi;15:00;17:00;CPO;20;502;PC
6316;1;QUÍMICA FÍSICA;RAZZITTE, ADRIAN CESAR - BARBIRIC, DORA ANA JOSEFINA - GUREVICH MESSINA, LUCIANO IGNACIO - DI LIBERO, ERNESTO - RUIZ, MARIA SOL - HERRERO, LEANDRO;Ju;19:00;22:00;TPO;35;502;PC
6316;1;QUÍMICA FÍSICA;RAZZITTE, ADRIAN CESAR - BARBIRIC, DORA ANA JOSEFINA - GUREVICH MESSINA, LUCIANO IGNACIO - DI LIBERO, ERNESTO - RUIZ, MARIA SOL - HERRERO, LEANDRO;Lu;19:00;22:00;TO;35;502;PC
6404;1;ESTATICA Y RESISTENCIA DE MATERIALES A;GIACOIA, CARLOS ALBERTO - CASTAGNINO, JUAN ESTEBAN;Ma;19:00;23:00;PO;5;18;LH
6404;1;ESTATICA Y RESISTENCIA DE MATERIALES A;GIACOIA, CARLOS ALBERTO - CASTAGNINO, JUAN ESTEBAN;Mi;18:30;22:30;TO;5;17;LH
6404;2;ESTATICA Y RESISTENCIA DE MATERIALES A;GIACOIA, CARLOS ALBERTO - LADAGA, GRACIELA;Ju;19:00;23:00;PO;5;18;LH
6404;2;ESTATICA Y RESISTENCIA DE MATERIALES A;GIACOIA, CARLOS ALBERTO - LADAGA, GRACIELA;Mi;18:30;22:30;TO;5;17;LH
6404;3;ESTATICA Y RESISTENCIA DE MATERIALES A;CORRAL, ALFREDO ALBERTO - RUIZ RE, MARIA SANDRA;Mi;8:30;12:30;TO;5;202;LH
6404;3;ESTATICA Y RESISTENCIA DE MATERIALES A;CORRAL, ALFREDO ALBERTO - RUIZ RE, MARIA SANDRA;Ju;8:30;12:30;PO;5;202;LH
6404;4;ESTATICA Y RESISTENCIA DE MATERIALES A;CORRAL, ALFREDO ALBERTO - PUJOL, GABRIEL ALBERTO;Vi;9:00;13:00;PO;5;1;LH
6404;4;ESTATICA Y RESISTENCIA DE MATERIALES A;CORRAL, ALFREDO ALBERTO - PUJOL, GABRIEL ALBERTO;Mi;8:30;12:30;TO;5;202;LH
6404;5;ESTATICA Y RESISTENCIA DE MATERIALES A;SOSTI, LUIS NELSON - PETRELLI SILVA, ADRIANA;Mi;9:00;13:00;PO;5;1;LH
6404;5;ESTATICA Y RESISTENCIA DE MATERIALES A;SOSTI, LUIS NELSON - PETRELLI SILVA, ADRIANA;Lu;9:00;13:00;TO;5;202;LH
6404;6;ESTATICA Y RESISTENCIA DE MATERIALES A;SOSTI, LUIS NELSON - ENRIQUEZ RIVERA, JUAN ARMANDO;Ma;9:00;13:00;PO;5;1;LH
6404;6;ESTATICA Y RESISTENCIA DE MATERIALES A;SOSTI, LUIS NELSON - ENRIQUEZ RIVERA, JUAN ARMANDO;Lu;9:00;13:00;TO;5;202;LH
6405;1;ESTATICA Y RESISTENCIA DE MATERIALES B;GIACOIA, CARLOS ALBERTO - CASTAGNINO, JUAN ESTEBAN;Mi;18:30;21:30;TO;5;17;LH
6405;1;ESTATICA Y RESISTENCIA DE MATERIALES B;GIACOIA, CARLOS ALBERTO - CASTAGNINO, JUAN ESTEBAN;Ma;19:00;22:00;PO;5;18;LH
6405;2;ESTATICA Y RESISTENCIA DE MATERIALES B;GIACOIA, CARLOS ALBERTO - LADAGA, GRACIELA;Ju;19:00;22:00;PO;5;18;LH
6405;2;ESTATICA Y RESISTENCIA DE MATERIALES B;GIACOIA, CARLOS ALBERTO - LADAGA, GRACIELA;Mi;18:30;21:30;TO;5;17;LH
6405;3;ESTATICA Y RESISTENCIA DE MATERIALES B;CORRAL, ALFREDO ALBERTO - RUIZ RE, MARIA SANDRA;Ju;8:30;11:30;PO;5;202;LH
6405;3;ESTATICA Y RESISTENCIA DE MATERIALES B;CORRAL, ALFREDO ALBERTO - RUIZ RE, MARIA SANDRA;Mi;8:30;11:30;TO;5;202;LH
6405;4;ESTATICA Y RESISTENCIA DE MATERIALES B;CORRAL, ALFREDO ALBERTO - PUJOL, GABRIEL ALBERTO;Mi;8:30;11:30;TO;5;202;LH
6405;4;ESTATICA Y RESISTENCIA DE MATERIALES B;CORRAL, ALFREDO ALBERTO - PUJOL, GABRIEL ALBERTO;Vi;9:00;12:00;PO;5;1;LH
6405;5;ESTATICA Y RESISTENCIA DE MATERIALES B;SOSTI, LUIS NELSON - PETRELLI SILVA, ADRIANA;Lu;9:00;12:00;TO;5;202;LH
6405;5;ESTATICA Y RESISTENCIA DE MATERIALES B;SOSTI, LUIS NELSON - PETRELLI SILVA, ADRIANA;Mi;9:00;12:00;PO;5;1;LH
6405;6;ESTATICA Y RESISTENCIA DE MATERIALES B;SOSTI, LUIS NELSON - ENRIQUEZ RIVERA, JUAN ARMANDO;Lu;9:00;12:00;TO;5;202;LH
6405;6;ESTATICA Y RESISTENCIA DE MATERIALES B;SOSTI, LUIS NELSON - ENRIQUEZ RIVERA, JUAN ARMANDO;Ma;9:00;12:00;PO;5;1;LH
6410;1;ESTABILIDAD IV;FAZIO, JAVIER RODOLFO - VAQUERO, SEBASTIAN FELIPE;Ju;19:00;23:00;PO;25;305;LH
6410;1;ESTABILIDAD IV;FAZIO, JAVIER RODOLFO - VAQUERO, SEBASTIAN FELIPE;Vi;9:00;13:00;TO;25;15;LH
6411;1;ESTABILIDAD I B;TOSCANO, RITA GENOVEVA - TASLAKTZIAN, ADRIANA ESTE - FABRE, JORGE ADRIAN;Lu;15:00;18:00;TO;8;209;LH
6411;1;ESTABILIDAD I B;TOSCANO, RITA GENOVEVA - TASLAKTZIAN, ADRIANA ESTE - FABRE, JORGE ADRIAN;Mi;19:00;22:00;PO;8;16;LH
6411;2;ESTABILIDAD I B;TOSCANO, RITA GENOVEVA - SZAINGURTEN, PABLO HECTOR - BAEZ, DIEGO EZEQUIEL;Lu;15:00;18:00;TO;8;209;LH
6411;2;ESTABILIDAD I B;TOSCANO, RITA GENOVEVA - SZAINGURTEN, PABLO HECTOR - BAEZ, DIEGO EZEQUIEL;Ju;15:00;18:00;PO;8;16;LH
6411;3;ESTABILIDAD I B;TOSCANO, RITA GENOVEVA - PEREZ TABOADA, CAROLINA MARCELA - SCAZZUSO, GERMAN ARIEL;Vi;9:00;12:00;PO;8;11;LH
6411;3;ESTABILIDAD I B;TOSCANO, RITA GENOVEVA - PEREZ TABOADA, CAROLINA MARCELA - SCAZZUSO, GERMAN ARIEL;Lu;15:00;18:00;TO;8;209;LH
6411;4;ESTABILIDAD I B;CARNICER, ROBERTO SERGIO - GIACOIA, CARLOS ALBERTO - PARENTE, LUIS FERNANDO;Ma;18:30;21:30;TO;8;13;LH
6411;4;ESTABILIDAD I B;CARNICER, ROBERTO SERGIO - GIACOIA, CARLOS ALBERTO - PARENTE, LUIS FERNANDO;Vi;16:00;19:00;PO;8;15;LH
6411;5;ESTABILIDAD I B;CARNICER, ROBERTO SERGIO - TASLAKTZIAN, ADRIANA ESTE;Ma;18:30;21:30;TO;8;13;LH
6411;5;ESTABILIDAD I B;CARNICER, ROBERTO SERGIO - TASLAKTZIAN, ADRIANA ESTE;Ju;18:30;21:30;PO;8;14;LH
6411;6;ESTABILIDAD I B;CARNICER, ROBERTO SERGIO - SZAINGURTEN, PABLO HECTOR;Mi;16:00;19:00;PO;8;4;LH
6411;6;ESTABILIDAD I B;CARNICER, ROBERTO SERGIO - SZAINGURTEN, PABLO HECTOR;Ma;18:30;21:30;TO;8;13;LH
6412;1;ESTABILIDAD II B;GIACOIA, CARLOS ALBERTO - SELVAGGI, FABIÁN LUIS - PUJOL, GABRIEL ALBERTO;Ju;8:00;12:00;PO;25;11;LH
6412;1;ESTABILIDAD II B;GIACOIA, CARLOS ALBERTO - SELVAGGI, FABIÁN LUIS - PUJOL, GABRIEL ALBERTO;Ma;18:30;22:30;TO;25;11;LH
6412;2;ESTABILIDAD II B;GIACOIA, CARLOS ALBERTO - MUSSAT, JUAN MARTIN - MARTIN, ANA LAURA;Ma;18:30;22:30;TO;25;11;LH
6412;2;ESTABILIDAD II B;GIACOIA, CARLOS ALBERTO - MUSSAT, JUAN MARTIN - MARTIN, ANA LAURA;Ju;19:00;23:00;PO;25;17;LH
6413;1;ESTABILIDAD III B;ABELEDO, MARCELO GUILLERMO - MUSSAT, JUAN MARTIN - SANCHEZ DE PAULIS, SEBASTIAN IGNACIO;Ma;15:00;18:00;PO;35;Anf.I;LH
6413;1;ESTABILIDAD III B;ABELEDO, MARCELO GUILLERMO - MUSSAT, JUAN MARTIN - SANCHEZ DE PAULIS, SEBASTIAN IGNACIO;Vi;19:00;22:00;TO;35;Anf.II;LH
6414;1;METODO DE  LOS ELEMENTOS FINITOS;CARNICER, ROBERTO SERGIO - SCHWARZ, RODOLFO ALEJANDRO;Ma;15:00;19:00;TPO;20;18;LH
6416;1;ANALISIS EXPERIMENTAL DE TENSIONES;CASTAGNOLA, PEDRO DANTE - NET, MARCELO MANUEL - GUZMAN, CARLOS ALBERTO;Lu;16:00;18:00;TPO;20;11;LH
6500;1;TESIS DE INGENIERIA ELECTRICISTA;SALZMAN, CARLOS HORACIO;Ma;18:00;22:00;DC;20;S/Prof;PC
6501;1;ELECTROTECNIA I;SCHEINBAUM, JORGE - MONTES, JORGE DANIEL;Ju;19:00;23:00;P;1;;PC
6501;1;ELECTROTECNIA I;SCHEINBAUM, JORGE - MONTES, JORGE DANIEL;Sa;8:30;12:30;T;1;A ASIGN;PC
6503;1;ELECTROTECNIA GENERAL A;HIPOLITO, EDUARDO OMAR - ODENA, STELLA MARIS - CANEPA PEREZ, RAMONA MARIA JOSE;Lu;15:00;19:00;PO;1;A ASIGN;PC
6503;1;ELECTROTECNIA GENERAL A;HIPOLITO, EDUARDO OMAR - ODENA, STELLA MARIS - CANEPA PEREZ, RAMONA MARIA JOSE;Lu;19:00;23:00;TO;1;A ASIGN;PC
6503;2;ELECTROTECNIA GENERAL A;HIPOLITO, EDUARDO OMAR - MEDINA, OSCAR ALBERTO;Lu;19:00;22:00;TO;1;A ASIGN;PC
6503;2;ELECTROTECNIA GENERAL A;HIPOLITO, EDUARDO OMAR - MEDINA, OSCAR ALBERTO;Ma;17:00;22:00;PO;1;A ASIGN;PC
6503;3;ELECTROTECNIA GENERAL A;DONZELLI, LUIS MARIA - FERREIRA AICARDI, LYDIA F - STANCANELLI, GUILLERMO V.;Mi;13:00;15:00;T;1;S27;PC
6503;3;ELECTROTECNIA GENERAL A;DONZELLI, LUIS MARIA - FERREIRA AICARDI, LYDIA F - STANCANELLI, GUILLERMO V.;Lu;14:00;16:00;DC;1;S/Prof;PC
6503;3;ELECTROTECNIA GENERAL A;DONZELLI, LUIS MARIA - FERREIRA AICARDI, LYDIA F - STANCANELLI, GUILLERMO V.;Mi;15:00;19:00;TPO;1;S27;PC
6503;5;ELECTROTECNIA GENERAL A;HIPOLITO, EDUARDO OMAR - ZELECHOWSKI, VICTOR ALEJANDRO - HAWRYLUK, JORGE ALEJANDRO;Vi;19:00;23:00;TPO;3;A ASIGN;PC
6503;5;ELECTROTECNIA GENERAL A;HIPOLITO, EDUARDO OMAR - ZELECHOWSKI, VICTOR ALEJANDRO - HAWRYLUK, JORGE ALEJANDRO;Lu;19:00;22:00;TO;3;;PC
6503;6;ELECTROTECNIA GENERAL A;INFANTE, EDUARDO AGUSTIN - ZELECHOWSKI, VICTOR ALEJANDRO - MEDAGLIA IBARBOURON, LEONARDO ARIEL;Lu;15:30;18:30;T;3;;PC
6503;6;ELECTROTECNIA GENERAL A;INFANTE, EDUARDO AGUSTIN - ZELECHOWSKI, VICTOR ALEJANDRO - MEDAGLIA IBARBOURON, LEONARDO ARIEL;Lu;19:00;23:00;TO;3;A ASIGN;PC
6503;7;ELECTROTECNIA GENERAL A;INFANTE, EDUARDO AGUSTIN - PONTE, ARMANDO - VEYRAT DURBEX, ALEJANDRO FABIO;Ma;8:00;12:00;TO;1;S27;PC
6503;7;ELECTROTECNIA GENERAL A;INFANTE, EDUARDO AGUSTIN - PONTE, ARMANDO - VEYRAT DURBEX, ALEJANDRO FABIO;Ju;15:00;19:00;TPO;1;A ASIGN;PC
6503;8;ELECTROTECNIA GENERAL A;INFANTE, EDUARDO AGUSTIN - BLANCO, OMAR ANIBAL;Ju;18:00;23:00;TPO;1;A ASIGN;PC
6503;8;ELECTROTECNIA GENERAL A;INFANTE, EDUARDO AGUSTIN - BLANCO, OMAR ANIBAL;Ma;8:00;12:00;TO;1;A ASIGN;PC
6504;1;ELECTROTECNIA GENERAL B;INFANTE, EDUARDO AGUSTIN - MUSSO RODRIGUEZ, GUILLERMO ANDRÉS - OLMOS MELIAN, FERNANDO CEFERINO;Ma;18:00;22:00;PO;30;Lab.I;PC
6504;1;ELECTROTECNIA GENERAL B;INFANTE, EDUARDO AGUSTIN - MUSSO RODRIGUEZ, GUILLERMO ANDRÉS - OLMOS MELIAN, FERNANDO CEFERINO;Ma;14:00;17:00;TO;30;A ASIGN;PC
6505;1;ELECTROTECNIA GENERAL C;HIPOLITO, EDUARDO OMAR - ODENA, STELLA MARIS - CANEPA PEREZ, RAMONA MARIA JOSE;Lu;15:00;19:00;TPO;1;E14;PC
6505;1;ELECTROTECNIA GENERAL C;HIPOLITO, EDUARDO OMAR - ODENA, STELLA MARIS - CANEPA PEREZ, RAMONA MARIA JOSE;Lu;19:00;23:00;TO;1;A ASIGN;PC
6505;2;ELECTROTECNIA GENERAL C;HIPOLITO, EDUARDO OMAR - MEDINA, OSCAR ALBERTO;Lu;19:00;22:00;TO;1;A ASIGN;PC
6505;2;ELECTROTECNIA GENERAL C;HIPOLITO, EDUARDO OMAR - MEDINA, OSCAR ALBERTO;Ma;17:00;22:00;PO;1;A ASIGN;PC
6505;3;ELECTROTECNIA GENERAL C;DONZELLI, LUIS MARIA - FERREIRA AICARDI, LYDIA F - STANCANELLI, GUILLERMO V.;Mi;13:00;15:00;T;1;S27;PC
6505;3;ELECTROTECNIA GENERAL C;DONZELLI, LUIS MARIA - FERREIRA AICARDI, LYDIA F - STANCANELLI, GUILLERMO V.;Lu;15:00;16:00;DC;1;S/Prof;PC
6505;3;ELECTROTECNIA GENERAL C;DONZELLI, LUIS MARIA - FERREIRA AICARDI, LYDIA F - STANCANELLI, GUILLERMO V.;Mi;15:00;19:00;TPO;1;S27;PC
6505;4;ELECTROTECNIA GENERAL C;INFANTE, EDUARDO AGUSTIN - BARBIERI, SALVADOR LUIS - DOEYO, BRUNO;Mi;19:00;23:00;PO;2;A ASIGN;PC
6505;4;ELECTROTECNIA GENERAL C;INFANTE, EDUARDO AGUSTIN - BARBIERI, SALVADOR LUIS - DOEYO, BRUNO;Lu;15:00;18:00;TO;2;A ASIGN;PC
6506;1;MAQUINAS ELECTRICAS;JURADO, ALEJANDRO DIEGO - ODENA, STELLA MARIS - BIANCHI, LUCAS;Ma;19:00;23:00;P;18;E5;PC
6506;1;MAQUINAS ELECTRICAS;JURADO, ALEJANDRO DIEGO - ODENA, STELLA MARIS - BIANCHI, LUCAS;Lu;19:00;23:00;T;18;E9;PC
6506;2;MAQUINAS ELECTRICAS;JURADO, ALEJANDRO DIEGO - BLANCO, OMAR ANIBAL;Mi;19:00;23:00;P;18;E3;PC
6506;2;MAQUINAS ELECTRICAS;JURADO, ALEJANDRO DIEGO - BLANCO, OMAR ANIBAL;Lu;19:00;23:00;T;18;E9;PC
6509;1;TEORIA DE CIRCUITOS;KISIELEWSKY, ADRIAN ERNESTO;Ju;19:00;22:00;T;5;Lab.II;PC
6509;1;TEORIA DE CIRCUITOS;KISIELEWSKY, ADRIAN ERNESTO;Mi;19:00;22:00;TP;5;Lab.II;PC
6510;1;TEORIA DE CAMPOS;SALVO, GERMAN - BAROCHINER, DARIO;Ma;19:00;22:00;P;5;S27;PC
6510;1;TEORIA DE CAMPOS;SALVO, GERMAN - BAROCHINER, DARIO;Lu;19:00;22:00;T;5;E14;PC
6511;1;TECNOLOGIA DE MATERIALES I;GUN, MARCELO CLAUDIO - SALVO, GERMAN;Mi;21:00;23:00;DC;15;Lab.I;PC
6511;1;TECNOLOGIA DE MATERIALES I;GUN, MARCELO CLAUDIO - SALVO, GERMAN;Mi;19:00;21:00;P;15;Lab.I;PC
6511;1;TECNOLOGIA DE MATERIALES I;GUN, MARCELO CLAUDIO - SALVO, GERMAN;Mi;17:00;19:00;T;15;Lab.I;PC
6512;1;TECNOLOGIA DE MATERIALES II;GUN, MARCELO CLAUDIO - FERNANDEZ MISCOVICH, GUSTAVO;Lu;19:00;21:00;T;15;A ASIGN;PC
6512;1;TECNOLOGIA DE MATERIALES II;GUN, MARCELO CLAUDIO - FERNANDEZ MISCOVICH, GUSTAVO;Lu;21:00;23:00;P;15;Lab.II;PC
6513;1;TEORIA DE MAQUINAS ELECTRICAS I;PODESTA, HORACIO EDUARDO - RAPISARDI, FERNANDO JAVIER - OLMOS MELIAN, FERNANDO CEFERINO;Ju;16:00;18:00;TO;5;E7;PC
6513;1;TEORIA DE MAQUINAS ELECTRICAS I;PODESTA, HORACIO EDUARDO - RAPISARDI, FERNANDO JAVIER - OLMOS MELIAN, FERNANDO CEFERINO;Sa;8:30;12:30;TPO;5;A ASIGN;PC
6513;1;TEORIA DE MAQUINAS ELECTRICAS I;PODESTA, HORACIO EDUARDO - RAPISARDI, FERNANDO JAVIER - OLMOS MELIAN, FERNANDO CEFERINO;Vi;16:00;18:00;PO;5;Lab.II;PC
6514;1;TEORIA DE MAQUINAS ELECTRICAS II;VINSON, EDGARDO GUSTAVO - JURADO, ALEJANDRO DIEGO - VAZQUEZ, MARIANO RAUL;Mi;19:00;23:00;T;5;S/Prof;PC
6514;1;TEORIA DE MAQUINAS ELECTRICAS II;VINSON, EDGARDO GUSTAVO - JURADO, ALEJANDRO DIEGO - VAZQUEZ, MARIANO RAUL;Ju;17:00;21:00;P;5;Lab.II;PC
6515;1;SISTEMAS ELECTRICOS DE POTENCIA;GILL ESTEVEZ, PABLO DANIEL - GIGLI, PABLO IGNACIO;Ju;19:00;23:00;P;5;A ASIGN;PC
6515;1;SISTEMAS ELECTRICOS DE POTENCIA;GILL ESTEVEZ, PABLO DANIEL - GIGLI, PABLO IGNACIO;Ju;17:00;19:00;T;5;A ASIGN;PC
6516;1;TRANSM. Y DIST. DE LA ENERGIA ELECTRICA;MARTINEZ, JORGE LUIS - AGUERO, VICTOR EMILIO;Mi;19:00;23:00;TPO;5;A ASIGN;PC
6517;1;CENTRALES ELECTRICAS;GUZMAN, BENJAMIN ROBERTO - COSSO, NICOLAS FEDERICO;Lu;19:00;23:00;TPO;5;E1;PC
6521;1;ACCIONAMIENTOS;PETRONI, OSVALDO DARIO - NOBILE, GABRIEL;Ma;19:30;22:30;DC;3;A ASIGN;PC
6521;1;ACCIONAMIENTOS;PETRONI, OSVALDO DARIO - NOBILE, GABRIEL;Lu;16:30;22:30;TP;3;A ASIGN;PC
6528;1;CONTROL DE PROCESOS INDUSTRIALES;FERREIRA AICARDI, LYDIA F - MUSSO RODRIGUEZ, GUILLERMO ANDRÉS;Sa;8:00;14:00;TPO;15;A ASIGN;PC
6530;3;ELECTROTECNIA GENERAL D;DONZELLI, LUIS MARIA - FERREIRA AICARDI, LYDIA F - STANCANELLI, GUILLERMO V.;Mi;15:00;19:00;TPO;7;A ASIGN;PC
6530;3;ELECTROTECNIA GENERAL D;DONZELLI, LUIS MARIA - FERREIRA AICARDI, LYDIA F - STANCANELLI, GUILLERMO V.;Mi;13:00;15:00;T;7;S27;PC
6530;3;ELECTROTECNIA GENERAL D;DONZELLI, LUIS MARIA - FERREIRA AICARDI, LYDIA F - STANCANELLI, GUILLERMO V.;Lu;14:00;16:00;DC;7;S/Prof;PC
6530;5;ELECTROTECNIA GENERAL D;HIPOLITO, EDUARDO OMAR - ZELECHOWSKI, VICTOR ALEJANDRO - HAWRYLUK, JORGE ALEJANDRO;Vi;19:00;23:00;TPO;1;A ASIGN;PC
6530;5;ELECTROTECNIA GENERAL D;HIPOLITO, EDUARDO OMAR - ZELECHOWSKI, VICTOR ALEJANDRO - HAWRYLUK, JORGE ALEJANDRO;Lu;19:00;22:00;TO;1;;PC
6536;1;MEDIDAS ELECTRICAS;FERNANDEZ MISCOVICH, GUSTAVO - DELFINO, JUAN MARIA;Ma;19:00;22:00;T;5;S27;PC
6536;1;MEDIDAS ELECTRICAS;FERNANDEZ MISCOVICH, GUSTAVO - DELFINO, JUAN MARIA;Vi;19:00;22:00;TP;5;A ASIGN;PC
6539;1;METROLOGÍA Y TEC. CALIBRACIÓN ELÉCTRICA;ALBARRACIN VALENCIA, RAFA;Ju;14:00;16:00;TPO;2;LEM;PC
6539;1;METROLOGÍA Y TEC. CALIBRACIÓN ELÉCTRICA;ALBARRACIN VALENCIA, RAFA;Ma;14:00;16:00;TPO;2;LEM;PC
6540;1;USO EFICIENTE DE LA ENERGIA ELECTRICA;TANIDES, CARLOS GUSTAVO - IGLESIAS FURFARO, HERNAN DARIO;Ma;15:00;19:00;TPO;5;Lab.II;PC
6542;1;SISTEMAS DE PROTECCIONES ELECTRICAS;NEUAH, MARCELO FABIAN - DUFOUR, ENRIQUE;Mi;19:00;21:00;TO;2;A ASIGN;PC
6542;1;SISTEMAS DE PROTECCIONES ELECTRICAS;NEUAH, MARCELO FABIAN - DUFOUR, ENRIQUE;Ma;19:00;21:00;TPO;2;A ASIGN;PC
6543;1;INGENIERIA DE LAS INSTALACIONES I;HIPOLITO, EDUARDO OMAR - ODENA, STELLA MARIS - CANEPA PEREZ, RAMONA MARIA JOSE;Lu;15:00;19:00;TPO;1;E14;PC
6543;1;INGENIERIA DE LAS INSTALACIONES I;HIPOLITO, EDUARDO OMAR - ODENA, STELLA MARIS - CANEPA PEREZ, RAMONA MARIA JOSE;Lu;19:00;23:00;TO;1;A ASIGN;PC
6543;2;INGENIERIA DE LAS INSTALACIONES I;HIPOLITO, EDUARDO OMAR - MEDINA, OSCAR ALBERTO;Lu;19:00;22:00;TO;1;E9;PC
6543;2;INGENIERIA DE LAS INSTALACIONES I;HIPOLITO, EDUARDO OMAR - MEDINA, OSCAR ALBERTO;Ma;17:00;21:00;TPO;1;E14;PC
6543;3;INGENIERIA DE LAS INSTALACIONES I;FERREIRA AICARDI, LYDIA F - DONZELLI, LUIS MARIA - STANCANELLI, GUILLERMO V.;Mi;15:00;19:00;PO;1;S27;PC
6543;3;INGENIERIA DE LAS INSTALACIONES I;FERREIRA AICARDI, LYDIA F - DONZELLI, LUIS MARIA - STANCANELLI, GUILLERMO V.;Mi;13:00;15:00;TO;1;S27;PC
6543;3;INGENIERIA DE LAS INSTALACIONES I;FERREIRA AICARDI, LYDIA F - DONZELLI, LUIS MARIA - STANCANELLI, GUILLERMO V.;Lu;15:00;16:00;DC;1;S/Prof;PC
6543;4;INGENIERIA DE LAS INSTALACIONES I;INFANTE, EDUARDO AGUSTIN - BARBIERI, SALVADOR LUIS - DOEYO, BRUNO;Lu;15:00;18:00;TO;2;E9;PC
6543;4;INGENIERIA DE LAS INSTALACIONES I;INFANTE, EDUARDO AGUSTIN - BARBIERI, SALVADOR LUIS - DOEYO, BRUNO;Mi;19:00;23:00;PO;2;S27;PC
6543;6;INGENIERIA DE LAS INSTALACIONES I;INFANTE, EDUARDO AGUSTIN - ZELECHOWSKI, VICTOR ALEJANDRO - MEDAGLIA IBARBOURON, LEONARDO ARIEL;Lu;15:00;18:00;TO;1;E9;PC
6543;6;INGENIERIA DE LAS INSTALACIONES I;INFANTE, EDUARDO AGUSTIN - ZELECHOWSKI, VICTOR ALEJANDRO - MEDAGLIA IBARBOURON, LEONARDO ARIEL;Lu;18:00;23:00;TPO;1;Lab.I;PC
